ImageNumber,Filename,Treatment,Well,Time_hr
420,VID654_D2_1_00d06h00m.tif,IL34neg_Vehicle,D2,6
421,VID654_D2_1_00d08h00m.tif,IL34neg_Vehicle,D2,8
422,VID654_D2_1_00d10h00m.tif,IL34neg_Vehicle,D2,10
423,VID654_D2_1_00d12h00m.tif,IL34neg_Vehicle,D2,12
424,VID654_D2_1_00d14h00m.tif,IL34neg_Vehicle,D2,14
425,VID654_D2_1_00d16h00m.tif,IL34neg_Vehicle,D2,16
426,VID654_D2_1_00d18h00m.tif,IL34neg_Vehicle,D2,18
427,VID654_D2_1_00d20h00m.tif,IL34neg_Vehicle,D2,20
428,VID654_D2_1_00d22h00m.tif,IL34neg_Vehicle,D2,22
429,VID654_D2_1_01d00h00m.tif,IL34neg_Vehicle,D2,24
430,VID654_D2_3_00d00h00m.tif,IL34neg_Vehicle,D2,0
431,VID654_D2_3_00d02h00m.tif,IL34neg_Vehicle,D2,2
432,VID654_D2_3_00d04h00m.tif,IL34neg_Vehicle,D2,4
433,VID654_D2_3_00d06h00m.tif,IL34neg_Vehicle,D2,6
434,VID654_D2_3_00d08h00m.tif,IL34neg_Vehicle,D2,8
435,VID654_D2_3_00d10h00m.tif,IL34neg_Vehicle,D2,10
436,VID654_D2_3_00d12h00m.tif,IL34neg_Vehicle,D2,12
437,VID654_D2_3_00d14h00m.tif,IL34neg_Vehicle,D2,14
438,VID654_D2_3_00d16h00m.tif,IL34neg_Vehicle,D2,16
439,VID654_D2_3_00d18h00m.tif,IL34neg_Vehicle,D2,18
440,VID654_D2_3_00d20h00m.tif,IL34neg_Vehicle,D2,20
441,VID654_D2_3_00d22h00m.tif,IL34neg_Vehicle,D2,22
442,VID654_D2_3_01d00h00m.tif,IL34neg_Vehicle,D2,24
443,VID654_D3_1_00d00h00m.tif,LPS,D3,0
444,VID654_D3_1_00d02h00m.tif,LPS,D3,2
445,VID654_D3_1_00d04h00m.tif,LPS,D3,4
446,VID654_D3_1_00d06h00m.tif,LPS,D3,6
447,VID654_D3_1_00d08h00m.tif,LPS,D3,8
448,VID654_D3_1_00d10h00m.tif,LPS,D3,10
449,VID654_D3_1_00d12h00m.tif,LPS,D3,12
450,VID654_D3_1_00d14h00m.tif,LPS,D3,14
451,VID654_D3_1_00d16h00m.tif,LPS,D3,16
452,VID654_D3_1_00d18h00m.tif,LPS,D3,18
453,VID654_D3_1_00d20h00m.tif,LPS,D3,20
454,VID654_D3_1_00d22h00m.tif,LPS,D3,22
455,VID654_D3_1_01d00h00m.tif,LPS,D3,24
456,VID654_D3_3_00d00h00m.tif,LPS,D3,0
457,VID654_D3_3_00d02h00m.tif,LPS,D3,2
458,VID654_D3_3_00d04h00m.tif,LPS,D3,4
459,VID654_D3_3_00d06h00m.tif,LPS,D3,6
460,VID654_D3_3_00d08h00m.tif,LPS,D3,8
461,VID654_D3_3_00d10h00m.tif,LPS,D3,10
462,VID654_D3_3_00d12h00m.tif,LPS,D3,12
463,VID654_D3_3_00d14h00m.tif,LPS,D3,14
464,VID654_D3_3_00d16h00m.tif,LPS,D3,16
465,VID654_D3_3_00d18h00m.tif,LPS,D3,18
466,VID654_D3_3_00d20h00m.tif,LPS,D3,20
467,VID654_D3_3_00d22h00m.tif,LPS,D3,22
468,VID654_D3_3_01d00h00m.tif,LPS,D3,24
469,VID654_D4_1_00d00h00m.tif,IFNr,D4,0
470,VID654_D4_1_00d02h00m.tif,IFNr,D4,2
471,VID654_D4_1_00d04h00m.tif,IFNr,D4,4
472,VID654_D4_1_00d06h00m.tif,IFNr,D4,6
473,VID654_D4_1_00d08h00m.tif,IFNr,D4,8
474,VID654_D4_1_00d10h00m.tif,IFNr,D4,10
475,VID654_D4_1_00d12h00m.tif,IFNr,D4,12
476,VID654_D4_1_00d14h00m.tif,IFNr,D4,14
477,VID654_D4_1_00d16h00m.tif,IFNr,D4,16
478,VID654_D4_1_00d18h00m.tif,IFNr,D4,18
479,VID654_D4_1_00d20h00m.tif,IFNr,D4,20
480,VID654_D4_1_00d22h00m.tif,IFNr,D4,22
481,VID654_D4_1_01d00h00m.tif,IFNr,D4,24
482,VID654_D4_3_00d00h00m.tif,IFNr,D4,0
483,VID654_D4_3_00d02h00m.tif,IFNr,D4,2
484,VID654_D4_3_00d04h00m.tif,IFNr,D4,4
485,VID654_D4_3_00d06h00m.tif,IFNr,D4,6
486,VID654_D4_3_00d08h00m.tif,IFNr,D4,8
487,VID654_D4_3_00d10h00m.tif,IFNr,D4,10
488,VID654_D4_3_00d12h00m.tif,IFNr,D4,12
489,VID654_D4_3_00d14h00m.tif,IFNr,D4,14
490,VID654_D4_3_00d16h00m.tif,IFNr,D4,16
491,VID654_D4_3_00d18h00m.tif,IFNr,D4,18
492,VID654_D4_3_00d20h00m.tif,IFNr,D4,20
493,VID654_D4_3_00d22h00m.tif,IFNr,D4,22
494,VID654_D4_3_01d00h00m.tif,IFNr,D4,24
495,VID654_D5_1_00d00h00m.tif,LPS+IFNr,D5,0
496,VID654_D5_1_00d02h00m.tif,LPS+IFNr,D5,2
497,VID654_D5_1_00d04h00m.tif,LPS+IFNr,D5,4
498,VID654_D5_1_00d06h00m.tif,LPS+IFNr,D5,6
499,VID654_D5_1_00d08h00m.tif,LPS+IFNr,D5,8
500,VID654_D5_1_00d10h00m.tif,LPS+IFNr,D5,10
501,VID654_D5_1_00d12h00m.tif,LPS+IFNr,D5,12
502,VID654_D5_1_00d14h00m.tif,LPS+IFNr,D5,14
503,VID654_D5_1_00d16h00m.tif,LPS+IFNr,D5,16
504,VID654_D5_1_00d18h00m.tif,LPS+IFNr,D5,18
505,VID654_D5_1_00d20h00m.tif,LPS+IFNr,D5,20
506,VID654_D5_1_00d22h00m.tif,LPS+IFNr,D5,22
507,VID654_D5_1_01d00h00m.tif,LPS+IFNr,D5,24
508,VID654_D5_3_00d00h00m.tif,LPS+IFNr,D5,0
509,VID654_D5_3_00d02h00m.tif,LPS+IFNr,D5,2
510,VID654_D5_3_00d04h00m.tif,LPS+IFNr,D5,4
511,VID654_D5_3_00d06h00m.tif,LPS+IFNr,D5,6
512,VID654_D5_3_00d08h00m.tif,LPS+IFNr,D5,8
513,VID654_D5_3_00d10h00m.tif,LPS+IFNr,D5,10
514,VID654_D5_3_00d12h00m.tif,LPS+IFNr,D5,12
515,VID654_D5_3_00d14h00m.tif,LPS+IFNr,D5,14
516,VID654_D5_3_00d16h00m.tif,LPS+IFNr,D5,16
517,VID654_D5_3_00d18h00m.tif,LPS+IFNr,D5,18
518,VID654_D5_3_00d20h00m.tif,LPS+IFNr,D5,20
519,VID654_D5_3_00d22h00m.tif,LPS+IFNr,D5,22
520,VID654_D5_3_01d00h00m.tif,LPS+IFNr,D5,24
521,VID654_D6_1_00d00h00m.tif,IL34neg_IL1beta,D6,0
522,VID654_D6_1_00d02h00m.tif,IL34neg_IL1beta,D6,2
523,VID654_D6_1_00d04h00m.tif,IL34neg_IL1beta,D6,4
524,VID654_D6_1_00d06h00m.tif,IL34neg_IL1beta,D6,6
525,VID654_D6_1_00d08h00m.tif,IL34neg_IL1beta,D6,8
526,VID654_D6_1_00d10h00m.tif,IL34neg_IL1beta,D6,10
527,VID654_D6_1_00d12h00m.tif,IL34neg_IL1beta,D6,12
528,VID654_D6_1_00d14h00m.tif,IL34neg_IL1beta,D6,14
529,VID654_D6_1_00d16h00m.tif,IL34neg_IL1beta,D6,16
530,VID654_D6_1_00d18h00m.tif,IL34neg_IL1beta,D6,18
531,VID654_D6_1_00d20h00m.tif,IL34neg_IL1beta,D6,20
532,VID654_D6_1_00d22h00m.tif,IL34neg_IL1beta,D6,22
533,VID654_D6_1_01d00h00m.tif,IL34neg_IL1beta,D6,24
534,VID654_D6_3_00d00h00m.tif,IL34neg_IL1beta,D6,0
535,VID654_D6_3_00d02h00m.tif,IL34neg_IL1beta,D6,2
536,VID654_D6_3_00d04h00m.tif,IL34neg_IL1beta,D6,4
537,VID654_D6_3_00d06h00m.tif,IL34neg_IL1beta,D6,6
538,VID654_D6_3_00d08h00m.tif,IL34neg_IL1beta,D6,8
539,VID654_D6_3_00d10h00m.tif,IL34neg_IL1beta,D6,10
540,VID654_D6_3_00d12h00m.tif,IL34neg_IL1beta,D6,12
541,VID654_D6_3_00d14h00m.tif,IL34neg_IL1beta,D6,14
542,VID654_D6_3_00d16h00m.tif,IL34neg_IL1beta,D6,16
543,VID654_D6_3_00d18h00m.tif,IL34neg_IL1beta,D6,18
544,VID654_D6_3_00d20h00m.tif,IL34neg_IL1beta,D6,20
545,VID654_D6_3_00d22h00m.tif,IL34neg_IL1beta,D6,22
546,VID654_D6_3_01d00h00m.tif,IL34neg_IL1beta,D6,24
547,VID654_D7_1_00d00h00m.tif,IL6,D7,0
548,VID654_D7_1_00d02h00m.tif,IL6,D7,2
549,VID654_D7_1_00d04h00m.tif,IL6,D7,4
550,VID654_D7_1_00d06h00m.tif,IL6,D7,6
551,VID654_D7_1_00d08h00m.tif,IL6,D7,8
552,VID654_D7_1_00d10h00m.tif,IL6,D7,10
553,VID654_D7_1_00d12h00m.tif,IL6,D7,12
554,VID654_D7_1_00d14h00m.tif,IL6,D7,14
555,VID654_D7_1_00d16h00m.tif,IL6,D7,16
556,VID654_D7_1_00d18h00m.tif,IL6,D7,18
557,VID654_D7_1_00d20h00m.tif,IL6,D7,20
558,VID654_D7_1_00d22h00m.tif,IL6,D7,22
559,VID654_D7_1_01d00h00m.tif,IL6,D7,24
560,VID654_D7_3_00d00h00m.tif,IL6,D7,0
561,VID654_D7_3_00d02h00m.tif,IL6,D7,2
562,VID654_D7_3_00d04h00m.tif,IL6,D7,4
563,VID654_D7_3_00d06h00m.tif,IL6,D7,6
564,VID654_D7_3_00d08h00m.tif,IL6,D7,8
565,VID654_D7_3_00d10h00m.tif,IL6,D7,10
566,VID654_D7_3_00d12h00m.tif,IL6,D7,12
567,VID654_D7_3_00d14h00m.tif,IL6,D7,14
568,VID654_D7_3_00d16h00m.tif,IL6,D7,16
569,VID654_D7_3_00d18h00m.tif,IL6,D7,18
570,VID654_D7_3_00d20h00m.tif,IL6,D7,20
571,VID654_D7_3_00d22h00m.tif,IL6,D7,22
572,VID654_D7_3_01d00h00m.tif,IL6,D7,24
573,VID654_D8_1_00d00h00m.tif,IL34neg_TNFa,D8,0
574,VID654_D8_1_00d02h00m.tif,IL34neg_TNFa,D8,2
575,VID654_D8_1_00d04h00m.tif,IL34neg_TNFa,D8,4
576,VID654_D8_1_00d06h00m.tif,IL34neg_TNFa,D8,6
577,VID654_D8_1_00d08h00m.tif,IL34neg_TNFa,D8,8
578,VID654_D8_1_00d10h00m.tif,IL34neg_TNFa,D8,10
579,VID654_D8_1_00d12h00m.tif,IL34neg_TNFa,D8,12
580,VID654_D8_1_00d14h00m.tif,IL34neg_TNFa,D8,14
581,VID654_D8_1_00d16h00m.tif,IL34neg_TNFa,D8,16
582,VID654_D8_1_00d18h00m.tif,IL34neg_TNFa,D8,18
583,VID654_D8_1_00d20h00m.tif,IL34neg_TNFa,D8,20
584,VID654_D8_1_00d22h00m.tif,IL34neg_TNFa,D8,22
585,VID654_D8_1_01d00h00m.tif,IL34neg_TNFa,D8,24
586,VID654_D8_3_00d00h00m.tif,IL34neg_TNFa,D8,0
587,VID654_D8_3_00d02h00m.tif,IL34neg_TNFa,D8,2
588,VID654_D8_3_00d04h00m.tif,IL34neg_TNFa,D8,4
589,VID654_D8_3_00d06h00m.tif,IL34neg_TNFa,D8,6
590,VID654_D8_3_00d08h00m.tif,IL34neg_TNFa,D8,8
591,VID654_D8_3_00d10h00m.tif,IL34neg_TNFa,D8,10
592,VID654_D8_3_00d12h00m.tif,IL34neg_TNFa,D8,12
593,VID654_D8_3_00d14h00m.tif,IL34neg_TNFa,D8,14
594,VID654_D8_3_00d16h00m.tif,IL34neg_TNFa,D8,16
595,VID654_D8_3_00d18h00m.tif,IL34neg_TNFa,D8,18
596,VID654_D8_3_00d20h00m.tif,IL34neg_TNFa,D8,20
597,VID654_D8_3_00d22h00m.tif,IL34neg_TNFa,D8,22
598,VID654_D8_3_01d00h00m.tif,IL34neg_TNFa,D8,24
599,VID654_D9_1_00d00h00m.tif,,D9,0
600,VID654_D9_1_00d02h00m.tif,,D9,2
601,VID654_D9_1_00d04h00m.tif,,D9,4
602,VID654_D9_1_00d06h00m.tif,,D9,6
603,VID654_D9_1_00d08h00m.tif,,D9,8
604,VID654_D9_1_00d10h00m.tif,,D9,10
605,VID654_D9_1_00d12h00m.tif,,D9,12
606,VID654_D9_1_00d14h00m.tif,,D9,14
607,VID654_D9_1_00d16h00m.tif,,D9,16
608,VID654_D9_1_00d18h00m.tif,,D9,18
609,VID654_D9_1_00d20h00m.tif,,D9,20
610,VID654_D9_1_00d22h00m.tif,,D9,22
611,VID654_D9_1_01d00h00m.tif,,D9,24
612,VID654_D9_3_00d00h00m.tif,,D9,0
613,VID654_D9_3_00d02h00m.tif,,D9,2
614,VID654_D9_3_00d04h00m.tif,,D9,4
615,VID654_D9_3_00d06h00m.tif,,D9,6
616,VID654_D9_3_00d08h00m.tif,,D9,8
617,VID654_D9_3_00d10h00m.tif,,D9,10
618,VID654_D9_3_00d12h00m.tif,,D9,12
619,VID654_D9_3_00d14h00m.tif,,D9,14
620,VID654_D9_3_00d16h00m.tif,,D9,16
621,VID654_D9_3_00d18h00m.tif,,D9,18
622,VID654_D9_3_00d20h00m.tif,,D9,20
623,VID654_D9_3_00d22h00m.tif,,D9,22
624,VID654_D9_3_01d00h00m.tif,,D9,24
625,VID654_E2_1_00d00h00m.tif,IL34pos_Vehicle,E2,0
626,VID654_E2_1_00d02h00m.tif,IL34pos_Vehicle,E2,2
627,VID654_E2_1_00d04h00m.tif,IL34pos_Vehicle,E2,4
628,VID654_E2_1_00d06h00m.tif,IL34pos_Vehicle,E2,6
629,VID654_E2_1_00d08h00m.tif,IL34pos_Vehicle,E2,8
630,VID654_E2_1_00d10h00m.tif,IL34pos_Vehicle,E2,10
631,VID654_E2_1_00d12h00m.tif,IL34pos_Vehicle,E2,12
632,VID654_E2_1_00d14h00m.tif,IL34pos_Vehicle,E2,14
633,VID654_E2_1_00d16h00m.tif,IL34pos_Vehicle,E2,16
634,VID654_E2_1_00d18h00m.tif,IL34pos_Vehicle,E2,18
635,VID654_E2_1_00d20h00m.tif,IL34pos_Vehicle,E2,20
636,VID654_E2_1_00d22h00m.tif,IL34pos_Vehicle,E2,22
637,VID654_E2_1_01d00h00m.tif,IL34pos_Vehicle,E2,24
638,VID654_E2_3_00d00h00m.tif,IL34pos_Vehicle,E2,0
639,VID654_E2_3_00d02h00m.tif,IL34pos_Vehicle,E2,2
640,VID654_E2_3_00d04h00m.tif,IL34pos_Vehicle,E2,4
641,VID654_E2_3_00d06h00m.tif,IL34pos_Vehicle,E2,6
642,VID654_E2_3_00d08h00m.tif,IL34pos_Vehicle,E2,8
643,VID654_E2_3_00d10h00m.tif,IL34pos_Vehicle,E2,10
644,VID654_E2_3_00d12h00m.tif,IL34pos_Vehicle,E2,12
645,VID654_E2_3_00d14h00m.tif,IL34pos_Vehicle,E2,14
646,VID654_E2_3_00d16h00m.tif,IL34pos_Vehicle,E2,16
647,VID654_E2_3_00d18h00m.tif,IL34pos_Vehicle,E2,18
648,VID654_E2_3_00d20h00m.tif,IL34pos_Vehicle,E2,20
649,VID654_E2_3_00d22h00m.tif,IL34pos_Vehicle,E2,22
650,VID654_E2_3_01d00h00m.tif,IL34pos_Vehicle,E2,24
651,VID654_E3_1_00d00h00m.tif,LPS_IL34,E3,0
652,VID654_E3_1_00d02h00m.tif,LPS_IL34,E3,2
653,VID654_E3_1_00d04h00m.tif,LPS_IL34,E3,4
654,VID654_E3_1_00d06h00m.tif,LPS_IL34,E3,6
655,VID654_E3_1_00d08h00m.tif,LPS_IL34,E3,8
656,VID654_E3_1_00d10h00m.tif,LPS_IL34,E3,10
657,VID654_E3_1_00d12h00m.tif,LPS_IL34,E3,12
658,VID654_E3_1_00d14h00m.tif,LPS_IL34,E3,14
659,VID654_E3_1_00d16h00m.tif,LPS_IL34,E3,16
660,VID654_E3_1_00d18h00m.tif,LPS_IL34,E3,18
661,VID654_E3_1_00d20h00m.tif,LPS_IL34,E3,20
662,VID654_E3_1_00d22h00m.tif,LPS_IL34,E3,22
663,VID654_E3_1_01d00h00m.tif,LPS_IL34,E3,24
664,VID654_E3_3_00d00h00m.tif,LPS_IL34,E3,0
665,VID654_E3_3_00d02h00m.tif,LPS_IL34,E3,2
666,VID654_E3_3_00d04h00m.tif,LPS_IL34,E3,4
667,VID654_E3_3_00d06h00m.tif,LPS_IL34,E3,6
668,VID654_E3_3_00d08h00m.tif,LPS_IL34,E3,8
669,VID654_E3_3_00d10h00m.tif,LPS_IL34,E3,10
670,VID654_E3_3_00d12h00m.tif,LPS_IL34,E3,12
671,VID654_E3_3_00d14h00m.tif,LPS_IL34,E3,14
672,VID654_E3_3_00d16h00m.tif,LPS_IL34,E3,16
673,VID654_E3_3_00d18h00m.tif,LPS_IL34,E3,18
674,VID654_E3_3_00d20h00m.tif,LPS_IL34,E3,20
675,VID654_E3_3_00d22h00m.tif,LPS_IL34,E3,22
676,VID654_E3_3_01d00h00m.tif,LPS_IL34,E3,24
677,VID654_E4_1_00d00h00m.tif,IFNr_IL34,E4,0
678,VID654_E4_1_00d02h00m.tif,IFNr_IL34,E4,2
679,VID654_E4_1_00d04h00m.tif,IFNr_IL34,E4,4
680,VID654_E4_1_00d06h00m.tif,IFNr_IL34,E4,6
681,VID654_E4_1_00d08h00m.tif,IFNr_IL34,E4,8
682,VID654_E4_1_00d10h00m.tif,IFNr_IL34,E4,10
683,VID654_E4_1_00d12h00m.tif,IFNr_IL34,E4,12
684,VID654_E4_1_00d14h00m.tif,IFNr_IL34,E4,14
685,VID654_E4_1_00d16h00m.tif,IFNr_IL34,E4,16
686,VID654_E4_1_00d18h00m.tif,IFNr_IL34,E4,18
687,VID654_E4_1_00d20h00m.tif,IFNr_IL34,E4,20
688,VID654_E4_1_00d22h00m.tif,IFNr_IL34,E4,22
689,VID654_E4_1_01d00h00m.tif,IFNr_IL34,E4,24
690,VID654_E4_3_00d00h00m.tif,IFNr_IL34,E4,0
691,VID654_E4_3_00d02h00m.tif,IFNr_IL34,E4,2
692,VID654_E4_3_00d04h00m.tif,IFNr_IL34,E4,4
693,VID654_E4_3_00d06h00m.tif,IFNr_IL34,E4,6
694,VID654_E4_3_00d08h00m.tif,IFNr_IL34,E4,8
695,VID654_E4_3_00d10h00m.tif,IFNr_IL34,E4,10
696,VID654_E4_3_00d12h00m.tif,IFNr_IL34,E4,12
697,VID654_E4_3_00d14h00m.tif,IFNr_IL34,E4,14
698,VID654_E4_3_00d16h00m.tif,IFNr_IL34,E4,16
699,VID654_E4_3_00d18h00m.tif,IFNr_IL34,E4,18
700,VID654_E4_3_00d20h00m.tif,IFNr_IL34,E4,20
701,VID654_E4_3_00d22h00m.tif,IFNr_IL34,E4,22
702,VID654_E4_3_01d00h00m.tif,IFNr_IL34,E4,24
703,VID654_E5_1_00d00h00m.tif,LPS+IFNr_IL34,E5,0
704,VID654_E5_1_00d02h00m.tif,LPS+IFNr_IL34,E5,2
705,VID654_E5_1_00d04h00m.tif,LPS+IFNr_IL34,E5,4
706,VID654_E5_1_00d06h00m.tif,LPS+IFNr_IL34,E5,6
707,VID654_E5_1_00d08h00m.tif,LPS+IFNr_IL34,E5,8
708,VID654_E5_1_00d10h00m.tif,LPS+IFNr_IL34,E5,10
709,VID654_E5_1_00d12h00m.tif,LPS+IFNr_IL34,E5,12
710,VID654_E5_1_00d14h00m.tif,LPS+IFNr_IL34,E5,14
711,VID654_E5_1_00d16h00m.tif,LPS+IFNr_IL34,E5,16
712,VID654_E5_1_00d18h00m.tif,LPS+IFNr_IL34,E5,18
713,VID654_E5_1_00d20h00m.tif,LPS+IFNr_IL34,E5,20
714,VID654_E5_1_00d22h00m.tif,LPS+IFNr_IL34,E5,22
715,VID654_E5_1_01d00h00m.tif,LPS+IFNr_IL34,E5,24
716,VID654_E5_3_00d00h00m.tif,LPS+IFNr_IL34,E5,0
717,VID654_E5_3_00d02h00m.tif,LPS+IFNr_IL34,E5,2
718,VID654_E5_3_00d04h00m.tif,LPS+IFNr_IL34,E5,4
719,VID654_E5_3_00d06h00m.tif,LPS+IFNr_IL34,E5,6
720,VID654_E5_3_00d08h00m.tif,LPS+IFNr_IL34,E5,8
721,VID654_E5_3_00d10h00m.tif,LPS+IFNr_IL34,E5,10
722,VID654_E5_3_00d12h00m.tif,LPS+IFNr_IL34,E5,12
723,VID654_E5_3_00d14h00m.tif,LPS+IFNr_IL34,E5,14
724,VID654_E5_3_00d16h00m.tif,LPS+IFNr_IL34,E5,16
725,VID654_E5_3_00d18h00m.tif,LPS+IFNr_IL34,E5,18
726,VID654_E5_3_00d20h00m.tif,LPS+IFNr_IL34,E5,20
727,VID654_E5_3_00d22h00m.tif,LPS+IFNr_IL34,E5,22
728,VID654_E5_3_01d00h00m.tif,LPS+IFNr_IL34,E5,24
729,VID654_E6_1_00d00h00m.tif,IL34pos_IL1beta,E6,0
730,VID654_E6_1_00d02h00m.tif,IL34pos_IL1beta,E6,2
731,VID654_E6_1_00d04h00m.tif,IL34pos_IL1beta,E6,4
732,VID654_E6_1_00d06h00m.tif,IL34pos_IL1beta,E6,6
733,VID654_E6_1_00d08h00m.tif,IL34pos_IL1beta,E6,8
734,VID654_E6_1_00d10h00m.tif,IL34pos_IL1beta,E6,10
735,VID654_E6_1_00d12h00m.tif,IL34pos_IL1beta,E6,12
736,VID654_E6_1_00d14h00m.tif,IL34pos_IL1beta,E6,14
737,VID654_E6_1_00d16h00m.tif,IL34pos_IL1beta,E6,16
738,VID654_E6_1_00d18h00m.tif,IL34pos_IL1beta,E6,18
739,VID654_E6_1_00d20h00m.tif,IL34pos_IL1beta,E6,20
740,VID654_E6_1_00d22h00m.tif,IL34pos_IL1beta,E6,22
741,VID654_E6_1_01d00h00m.tif,IL34pos_IL1beta,E6,24
742,VID654_E6_3_00d00h00m.tif,IL34pos_IL1beta,E6,0
743,VID654_E6_3_00d02h00m.tif,IL34pos_IL1beta,E6,2
744,VID654_E6_3_00d04h00m.tif,IL34pos_IL1beta,E6,4
745,VID654_E6_3_00d06h00m.tif,IL34pos_IL1beta,E6,6
746,VID654_E6_3_00d08h00m.tif,IL34pos_IL1beta,E6,8
747,VID654_E6_3_00d10h00m.tif,IL34pos_IL1beta,E6,10
748,VID654_E6_3_00d12h00m.tif,IL34pos_IL1beta,E6,12
749,VID654_E6_3_00d14h00m.tif,IL34pos_IL1beta,E6,14
750,VID654_E6_3_00d16h00m.tif,IL34pos_IL1beta,E6,16
751,VID654_E6_3_00d18h00m.tif,IL34pos_IL1beta,E6,18
752,VID654_E6_3_00d20h00m.tif,IL34pos_IL1beta,E6,20
753,VID654_E6_3_00d22h00m.tif,IL34pos_IL1beta,E6,22
754,VID654_E6_3_01d00h00m.tif,IL34pos_IL1beta,E6,24
755,VID654_E7_1_00d00h00m.tif,IL6_IL34,E7,0
756,VID654_E7_1_00d02h00m.tif,IL6_IL34,E7,2
757,VID654_E7_1_00d04h00m.tif,IL6_IL34,E7,4
758,VID654_E7_1_00d06h00m.tif,IL6_IL34,E7,6
759,VID654_E7_1_00d08h00m.tif,IL6_IL34,E7,8
760,VID654_E7_1_00d10h00m.tif,IL6_IL34,E7,10
761,VID654_E7_1_00d12h00m.tif,IL6_IL34,E7,12
762,VID654_E7_1_00d14h00m.tif,IL6_IL34,E7,14
763,VID654_E7_1_00d16h00m.tif,IL6_IL34,E7,16
764,VID654_E7_1_00d18h00m.tif,IL6_IL34,E7,18
765,VID654_E7_1_00d20h00m.tif,IL6_IL34,E7,20
766,VID654_E7_1_00d22h00m.tif,IL6_IL34,E7,22
767,VID654_E7_1_01d00h00m.tif,IL6_IL34,E7,24
768,VID654_E7_3_00d00h00m.tif,IL6_IL34,E7,0
769,VID654_E7_3_00d02h00m.tif,IL6_IL34,E7,2
770,VID654_E7_3_00d04h00m.tif,IL6_IL34,E7,4
771,VID654_E7_3_00d06h00m.tif,IL6_IL34,E7,6
772,VID654_E7_3_00d08h00m.tif,IL6_IL34,E7,8
773,VID654_E7_3_00d10h00m.tif,IL6_IL34,E7,10
774,VID654_E7_3_00d12h00m.tif,IL6_IL34,E7,12
775,VID654_E7_3_00d14h00m.tif,IL6_IL34,E7,14
776,VID654_E7_3_00d16h00m.tif,IL6_IL34,E7,16
777,VID654_E7_3_00d18h00m.tif,IL6_IL34,E7,18
778,VID654_E7_3_00d20h00m.tif,IL6_IL34,E7,20
779,VID654_E7_3_00d22h00m.tif,IL6_IL34,E7,22
780,VID654_E7_3_01d00h00m.tif,IL6_IL34,E7,24
781,VID654_E8_1_00d00h00m.tif,IL34pos_TNFa,E8,0
782,VID654_E8_1_00d02h00m.tif,IL34pos_TNFa,E8,2
783,VID654_E8_1_00d04h00m.tif,IL34pos_TNFa,E8,4
784,VID654_E8_1_00d06h00m.tif,IL34pos_TNFa,E8,6
785,VID654_E8_1_00d08h00m.tif,IL34pos_TNFa,E8,8
786,VID654_E8_1_00d10h00m.tif,IL34pos_TNFa,E8,10
787,VID654_E8_1_00d12h00m.tif,IL34pos_TNFa,E8,12
788,VID654_E8_1_00d14h00m.tif,IL34pos_TNFa,E8,14
789,VID654_E8_1_00d16h00m.tif,IL34pos_TNFa,E8,16
790,VID654_E8_1_00d18h00m.tif,IL34pos_TNFa,E8,18
791,VID654_E8_1_00d20h00m.tif,IL34pos_TNFa,E8,20
792,VID654_E8_1_00d22h00m.tif,IL34pos_TNFa,E8,22
793,VID654_E8_1_01d00h00m.tif,IL34pos_TNFa,E8,24
794,VID654_E8_3_00d00h00m.tif,IL34pos_TNFa,E8,0
795,VID654_E8_3_00d02h00m.tif,IL34pos_TNFa,E8,2
796,VID654_E8_3_00d04h00m.tif,IL34pos_TNFa,E8,4
797,VID654_E8_3_00d06h00m.tif,IL34pos_TNFa,E8,6
798,VID654_E8_3_00d08h00m.tif,IL34pos_TNFa,E8,8
799,VID654_E8_3_00d10h00m.tif,IL34pos_TNFa,E8,10
800,VID654_E8_3_00d12h00m.tif,IL34pos_TNFa,E8,12
801,VID654_E8_3_00d14h00m.tif,IL34pos_TNFa,E8,14
802,VID654_E8_3_00d16h00m.tif,IL34pos_TNFa,E8,16
803,VID654_E8_3_00d18h00m.tif,IL34pos_TNFa,E8,18
804,VID654_E8_3_00d20h00m.tif,IL34pos_TNFa,E8,20
805,VID654_E8_3_00d22h00m.tif,IL34pos_TNFa,E8,22
806,VID654_E8_3_01d00h00m.tif,IL34pos_TNFa,E8,24
807,VID654_E9_1_00d00h00m.tif,,E9,0
808,VID654_E9_1_00d02h00m.tif,,E9,2
809,VID654_E9_1_00d04h00m.tif,,E9,4
810,VID654_E9_1_00d06h00m.tif,,E9,6
811,VID654_E9_1_00d08h00m.tif,,E9,8
812,VID654_E9_1_00d10h00m.tif,,E9,10
813,VID654_E9_1_00d12h00m.tif,,E9,12
814,VID654_E9_1_00d14h00m.tif,,E9,14
815,VID654_E9_1_00d16h00m.tif,,E9,16
816,VID654_E9_1_00d18h00m.tif,,E9,18
817,VID654_E9_1_00d20h00m.tif,,E9,20
818,VID654_E9_1_00d22h00m.tif,,E9,22
819,VID654_E9_1_01d00h00m.tif,,E9,24
820,VID654_E9_3_00d00h00m.tif,,E9,0
821,VID654_E9_3_00d02h00m.tif,,E9,2
822,VID654_E9_3_00d04h00m.tif,,E9,4
823,VID654_E9_3_00d06h00m.tif,,E9,6
824,VID654_E9_3_00d08h00m.tif,,E9,8
825,VID654_E9_3_00d10h00m.tif,,E9,10
826,VID654_E9_3_00d12h00m.tif,,E9,12
